Unnamed: 0,text,Sentiment
3264,"@CNNIndonesia Mungkin di akhir jabatan presiden mumet mikirin IKN,klu nanti ganti presiden projek IKN mangkrak akan jd masalah pidana,menghabiskan uang rakyat, jd presiden mungkin mengembalikan tanggungjawab kpd sang pencetus ide,mungkin tersadar disaat akhir jabatan,mungkinkah sdh terlambat??",Netral
3265,@YanHarahap @AgusYudhoyono Sdh terendus sebenarnya jokowi tdk mau lengser dia berharap jdi wapres ganjar tdk masalah yg penting IKN jln terus makanya jokowi ikut cawe2 kata jokowi yg penting halal tdk melanggar konstitusi jadi wapres ganjar siapa takut.,Netral
3266,Waduh..!!! Kayaknya medianya sakit  hati tuh Prof. @mohmahfudmd mungkin ada masalah di IKN kah..? Sehingga mereka membuat berita HOAX.,Netral
3267,"@CNNIndonesia Nanti bakalan muncul masalah baru, kalo baterynya soak mau dibuang kemana ? Apakah batery bisa didaur ulang ? Belum lagi soal stasiun isi ulang apakah setiap kota sudah siap ? Ya kecuali hanya khusus buat DKI, lain ceritanya. Trus gimana kalo jadi pindah ke IKN ?",Netral
3268,"Lenyapnya pulung"" @jokowi 😴  3 periode, ditolak Mega Penundaan pemilu, ditolak Mega Mega, tolak gabung koalisi Ganjar, ""diculik"" Mega Prabowo, tolak duet dgn Ganjar Koalisi Besar, bubar Koalisi Indonesia Bersatu, bubar  Note Investor IKN kabur KCIC masalah besar""",Netral
3269,"@AdamVelcro @dapitnih @wildan_m Yoi coach. Masalah kecil yg sdh tertangani dibesarkan. Masalah besar yg masih ada dan belum tertangani adalah kemiskinan dan kesenjangan sosial yang semakin menjurang. Pendidikan makin mahal dan jg tidak merata. KKN msh merajalela. PR IKN dan Kereta Cepat, wuiiih... buanyak...",Netral
3270,"@mediocrickey jkt ini terlalu op dibanding kota besar lainnya. wajar kalau banyak pendatang yang mau nyari peruntungan di jkt. jadi ya sebenernya ikn salah satu jawaban konkrit buat masalah ini, ngebuat kota lainnya keliatan lebih bersinar. seenggaknya ada satu lah",Netral
3271,@epin3011 @dapitnih Anies ambil sumur resapan sbg salah satu solusi mengatasi banjir DKI. Dibully karena dianggap tdk mengatasi masalah. Jokowi juga akan menerapkan sumur resapan di IKN. Dipuji sbg langkah cerdas. Like &amp  dislike tanpa dasar. https://t.co/rhxavkxsg0,Netral
3272,"@BungkusTukang Kalo hal sederhana aja gabisa kamu cerna, berarti ada masalah dalam kepalamu.  Emg bener kok, dalam membuat kebijakan tuh harus jelas gagasannya apa, jangan ugal-ugalan.  Based research.  Ini bikin IKN, diketok palu dulu baru research, emg ASU",Netral
3273,"@Veelgeenoo @theo12_ini Cuitan p didu 'memang' ya bang Masalah IKN dr blm mulai sdh dia ributkan Slogannya manusia merdeka Tp saya rasa dia tdk merdeka dgn sikapnya  Sesuatu yg baik,memang rintangannya berat        🇮🇩🇮🇩🇮🇩👇🇮🇩🇮🇩🇮🇩 https://t.co/VtGLjRkYBi",Netral
3274,@addiems @jokowi Pindah ke IKN itu sama halnya dengan orang yang lari dari masalah yg dihadapinya..seharusnya hadapi masalah yg ada bkn lari kemudian membuat masalah baru ditempat lain,Netral
3275,"@Stev3n_Peg3l @HumasJambiProv @jokowi Kalau dana IKN dan kereta cepat dipakai buat jalan di Sumatera, kondisi ini sudah ngga ada lagi se sumatera. Namun sayang, masalah jalan di Sumatera ini kalah prioritas nya.",Netral
3276,@OposisiCerdas Tunda saja IKN masalah sosial dan jalan rusak dijawa msh banyak.,Netral
3277,"@kompascom Kalau ditelisik, masalah utama jalan rusak di lampung adalah masalah ketersedian anggaran, nah anggaranya yg nyiapin si Jokowi, nah duit2 yg ada digunakan jkw untuk IKN, kereta cepat dll yg kesemuanya mangkrak… tapi tim jkw men-spin itu semua jadi kesalahan pemerintah lampung…",Netral
3278,"Kalau ditelisik, masalah utama jalan rusak di lampung adalah masalah ketersedian anggaran, nah anggaranya yg nyiapin si Jokowi, nah duit2 yg ada digunakan jkw untuk IKN, kereta cepat dll yg kesemuanya mangkrak… tapi tim jkw men-spin itu semua jadi kesalahan pemerintah lampung…",Netral
3279,"@tvOneNews Malaria, banjir mungkin juga masalah lainnya. Pindah ke IKN malah mendatangkan banyak masalah 😅😆",Netral
3280,"@code_yen @Quvvatt 👍  Berpikirlah kita sbg taipan di belakang ganjar (liat aja jagoan buzzerp-lembaga survey) duit gak berseri, lbp operator, siapa kira2 yg mau kita beli supaya calon kita mulus ? Skenario bgm dst. Duit gada masalah, harga tanah ikn, lahan sawit, tambang lebihannya banyak🙃",Netral
3281,"Ada dua masalah, emisi karbon dan kemacetan DKI. Solusi kemacetan kurangi mobil pribadi. Solusi emisi kurangi BBM fosil.  Fakta. Mau ditambah berapapun jumlah bus tetap saja DKI macet krn kelas menengah atas lbh nyaman pakai mobil pribadi. Alternatif solusi IKN utk kurangi crowd.",Netral
3282,@OposisiCerdas Bukan sekadar masalah ikn tetapi mungkin takut dijadikan tersangka dari berbagai proyek mangkrak....😂,Netral
3283,"@msaid_didu Kami orang kecil bpk,, tapi ijinkan aq berpendapat bahwa IKN sebenarnya belum menjadi kebutuhan negeri ini ,itu hanya luapan KEINGINAN SEGELINTIR ELIT POLITIK YG AMBISIUS DILUAR NALAR , sebenarnya msh banyak masalah negeri ini yg super prioritas butuh penanganan,mis pendd,kes dll",Positif
3284,Pembangunan IKN Sangat dipaksakan dan akhirnya  menimbulkan banyak masalah. https://t.co/7sw72z7YK9,Netral
3285,@wandystjk2 @msaid_didu Kalau bnr resign berarti ada masalah dan akan ada CANDI IKN di Kalimantan saingan CANDI HAMBALANG,Netral
3286,"Realisasi Investasi di IKN Nusantara Terganjal Masalah Lahan, Penjelasan dan Komitmen Otorita  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #OIKN  https://t.co/tkB1Zk7xq9 lewat @tribunkaltim",Netral
3287,"@msaid_didu IKN proyek mangkrak yg dipaksakan,asal masalah dr Jakarta,😁,urus Jakarta gak becus,pindah lagi😁",Netral
3288,"IKN Nusantara harus tetap diteruskan sesuai agenda. Masa proyek anggaran sekian aja tidak bisa dihandle dengan baik.  Kurang investor tiada masalah. Gunakan uang sendiri, printing money &amp  kendalikan inflasi secara terpadu.  @binofficial_ri  @kemendagri",Netral
3289,"@pakde_lukm4n @msaid_didu Trs masalah nya apa klo pak Didu ngetuit? Akunnya akun sendiri, duitnya juga duit sendiri dan IKN jg sdh jd bahasan umum di twitland dan sosmed lain, koq @pakde_lukm4n  yg ribet?",Netral
3290,"@msaid_didu Masalah pergantian kepemimpinan IKN belum jelas info nya bang, tapi dipenjara gara² permasalahan IKN sudah pasti menghantui siang dan malam para pemujanya. Itu jelas banget. 🤣",Netral
3291,"Realisasi Investasi di IKN Nusantara Terganjal Masalah Lahan, Penjelasan dan Komitmen Otorita  #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi  https://t.co/tkB1Zk7xq9 lewat @tribunkaltim",Netral
3292,"Realisasi Investasi di IKN Nusantara Terganjal Masalah Lahan, Penjelasan dan Komitmen Otorita   #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #OIKN  https://t.co/tkB1Zk7xq9 lewat @tribunkaltim",Netral
3293,"Rezim JKW Rezim Bobrok, bobrok disegala bidang tentu mrk panik luar biasa ! kereta cebong masalah, IKN buang duit Trilyunan blm ada investor datang, bangun bandara cuma jadi sarang hantu, bangun tol dana hibah dimalingin. Klo diluar negeri presiden nya udah tumbang dan diadili !",Netral
3294,"@OposisiCerdas Rezim JKW Rezim Bobrok, bobrok disegala bidang tentu mrk panik luar biasa ! kereta cebong masalah, IKN buang duit Trilyunan blm ada investor datang, bangun bandara cuma jadi sarang hantu, bangun tol dana hibah dimalingin. Klo diluar negeri presiden nya udah tumbang dan diadili !",Netral
3295,"@TsamaraDKI IKN udah dibuatin UUnya. Kenapa harus takut gak dilanjutkan? Apalagi kalau memang bermanfaat langsung buat rakyat banyak. Kalo ternyata rawan korupsi dan bermasalah kyk kereta cepat, ya wajar penerusnya nanti gak tinggal diam. Masa yg masalah tetep dilanjutin?",Netral
3296,"@EdhunMr Pemain sandiwara semua. Basuki kemarin bilang investor IKN nol, harusnya jkw tersindir. Zulhas mau di ptun kan ama pengusaha migor. ET sarat masalah dg BUMN dan ditangkapny dirut waskita.   Mereka action di kamera seolah tanpa beban...benar2 pencitraan yg konyol.",Positif
3297,"@Leonita_Lestari Apa sih urgensinya bikin IKN? Apa karena ingin ninggalin masalah buat rejim berikutnya? Atau ingin membangun Indonesia? Kalo alasan kedua, buktinya Amerika tidak beribukota d Wyoming, tapi Amerika bisa maju dalam segala bidang. Intinya rejim punya visi dan misi yang jelas..",Netral
3298,@aly_benzema Investor Asing mngkin sdh membaca pryek IKN ini bakal ada masalah dikemudian hari.makanya ada rasa takut rugi,Netral
3299,ga masalah gagal bayar hutang yg penting gaji komisaris direksi dll aman sebelum di korup ikn otw,Netral
3300,"@VIVAcoid Mafia tanahnya boslu, di, mau diberantas nanti boslu kebawa2, masalah markup hrg tanah di IKN &amp  infrastruktur bakal jd masalah hukum nantinya kalau musang king ga menjabat lagi 😎",Netral
3301,@wldrckt @kertonsaja @UyokBack Masalah nya adalah: kalo mau demo ke IKN syusyaaahh.. Berat di ongkos transportasi.,Netral
3302,"@webeku @kertonsaja @UyokBack Nah kan.. yg jadi masalah presidennya.. seandainya presidennya bukan pak jokowi mungkin beda lagi komentarnya. Misal yg presidennya pak anies atau siapapun yg cocok, komentarnya jadi “kalau saat ini kondisi keuangan sedang bagus, memang saat yg tepat bikin IKN”..",Netral
3303,"@WidhasW @keuangannews_id Wkwkwk paling banter lain org kalimantan yg koar2 masalah ikn , pasti org dari pulau sebrang ? Jgn jadikan alat politik ikn !!! Kapan lagi kalimantan maju pembangunannya , apa hatus nunggu seperti papua dulu dgn opm nya ???",Netral
3304,@Ndons_Back @bengkeldodo @B_Hendratmo1 @Bambangmulyonoo @are_inismyname @AndreasSolusi @Alie_Fahnoor @florieliciouss @Lacak08 @ProoFaris29119 @Kenikir27 Jelas di teruskan karna taat undang2 tapi bukan berti tdk bisa di revisi. Yg jadi masalah para oligarki kok takut anies padahal udah setuju lanjut IKN mungkin trauma dengan reklamasi😂,Netral
3305,"@UyokBack Kurasa masalah IKN ini dibenci bukan karena investor, fungsi dll. Tapi karena yg bangun siapa.. Kalau misal next presidennya pak Anies, kemudian IKN tetap dilanjutkan, mungkin akun2 macam ini juga akan diam.",Netral
3306,"@mangjuh41 @tvOneNews Bukan tp utk menyelamatkan diri spy tdk ditangkap KPK karena bnyk proyek tadinya tujuannya baik ternyata jd menyimpan masalah krn salah urus spt misalnya kereta api cepat, IKN, dst  kl nanti presidennya bkn seorang 'petugas partai' nanti sbg mantan presiden bisa kena batunya",Netral
3307,@imtwarhead IKN ini kok ya jd tsunami masalah kemana2 ya,Netral
3308,Turunnya inflasi pada April 2023 menunjukkan keseriusan pemerintah dalam menangani masalah ekonomi.  @Hansunriko @ikn_id @_Umamlik @CerahID  #UMKM #EkonomiKuat #Pariwisata https://t.co/KisnDEUygI,Netral
3309,"@geloraco Masalah IKN 2045, the New Hongkong di Borneo. Semua perhatian Jokowi terpusat ke sini. Anies-Ahy jadi Presiden, bubar Impian mereka.",Positif
3310,"@KompasTV Wow, yg mereka bahas ini sgt penting dan genting tentunya. Kalau masalah ekonomi berarti: 1. Utang yg melambung merusak APBN. 2. Korupsi yg merajalela, kasus 349 T Keuangan, Proyek Fiktif 2,5T Waskita Karya, dll. 3. Banyaknya proyek mangkrak  KCIC, IKN, Food Estate, dll 4....",Positif
3311,@Satupriodelagi @Dennysiregar7 Banyak Berfikir Masalah apa ya ?? Apakah IKN mempihak ke Rakyat ?? https://t.co/ACApiDLFTs,Netral
3312,Balikpapan - Samarinda - IKN kalau gak punya planning transportasi umum pasti bakal semrawut juga kayak Jabodetabek  Cuma mindahin masalah aja jadinya  Minimal transportasi berbasis rel harus ada buat nyambungin segitiga IKN,Negatif
3313,"@Miduk17 Jokowi takut reshuffle Nasden, KCJB dan IKN akan jadi masalah besar yang berkepanjangan !",Netral
3314,Akar Masalah Investor Belum Tanam Modal di IKN hingga Jokowi Turun Tangan https://t.co/LGyflGISda,Netral
3315,"@PartaiSocmed @jokowi Ini adalah satu dari sekian banyak PR masalah infrastruktur dinegara kita, tapi kok masih kepikiran buat IKN?",Netral
3316,"beliau tau betul setelah lengser hidup nya bakal banyak masalah, dari hutang, proyek kereta cepat, IKN, uu omnibus low, belum mobil smk yg sudah di pesan 6000 unit sampai skrg blm ada bentuk nya, KKN dll ...mumpung blm turun ya koordinasi dulu biar beres dan bersih...",Netral
3317,"@alisyarief Edisi Sulit tidur, ketakutan lawan politik menang pilpres, sedang berusaha maksimal istana pun di pakai tuk menggalang kekuatan menghilangkan ketakutan akan was was  di adili setelah lengser... Krn banyak masalah hukum menghadang...  Ijazah, ikn, kereta cepat.dll",Netral
3318,"@alboy_aboe @yusuf_dumdum - ikn tetep lanjut - aman dr masalah hukum diri dan keluarga  Dah, itu aja syaratnya....",Netral
3319,"@Jogja_Menyapa Masalah tanah yg jadi kambing hitam, ada ada saja bapak ini .... 😄😄😄. Yg jelas proyek ikn tsb tdk ekonomis utk swasta",Netral
3320,@raswandy_w @Yurissa_Samosir @ganjarpranowo Sumur resapan masih ada &amp  hampir semuanya dah rapi. Bahkan skrg ditiru sm Jateng &amp  IKN. Masalah buat lo? https://t.co/PE3Xa9rgFA,Netral
3321,"@Jogja_Menyapa Pak Basuki sbg mentri PUPR sdh pusing,sehingga blak2an masalah IKN yg minim investasi,berarti beliau sdh siap diresain dr mentri langkah tepat dr ngelu",Netral
3322,"@blank0429 masalah dukung sih itu lain soal, IKN udah dibackup UU juga.  masalahnya, duit utk bangun dari mana? obral sana sini juga sulit laku ni barang.   https://t.co/szOH8BsToQ",Netral
3323,"Realisasi Investasi di IKN Nihil, Masalah Tanah Jadi Penghambat Utama - https://t.co/cc3YoZ0Y4c",Netral
3324,@OposisiCerdas Masalah tanah itu mah kecil turunkan aparat selesai. Tapi ini lebih pada keniscayaan investor siapa yang akan mengisi IKN berkaca pada Naypyidaw yang kosong melompong.,Netral
3325,"Realisasi Investasi di IKN Nihil, Masalah Tanah Jadi Penghambat Utama https://t.co/8019PXHi5D",Netral
3326,"Realisasi Investasi di IKN Nihil, Masalah Tanah Jadi Penghambat Utama https://t.co/Z3Z9cgSvg3",Netral
3327,"@papa_loren Mentri yg disayang selama ini,memberikan pernyataan masalah inves IKN beda jauh dgn Bossnya,mungkin pak Mentri PUPR sdh siap digeser berani jujur itu hebat",Netral
3328,"@Boediantar4 Pak Jokowi dgn mentri PUPR masalah investasi IKN tdk klop,terus sopo yg bisa dipercaya",Netral
3329,"Realisasi Investasi di IKN Nihil, Masalah Tanah Jadi Penghambat Utama https://t.co/juD8UXrYFn",Netral
3330,"@Uki23 korupsi trilyunan bumn jiwasraya, asabri, pajak, depkeu, sambo, teddy minahasa, &amp  sejibun masalah lainnya seperti kereta kilat, ikn calon mangkrak, utang ribuan trilyunan adalah prestasi rezim yg manfaatin org sederhana yg planga plongo",Netral
3331,@el4n9bint4n9 @aksioma02 @jokowi Harusnya bisa sihhh bikin editan foto waktu wisuda brg kedua orgtuanya.. Bisnis meubel ~&gt  lulus UGM F.Hut   pinter d sambung2innya.. skrg jualan IKN = cocok dahh kalo masalah perhutanan dan perkayuan mah..,Netral
3332,"@AndiSinulingga Investor diikn ingin selamanya,otorita ingin ada jangka waktu.hanya masalah itu,bukan berarti tak ada yg mau inves diikn.tanah IKN ini komplek.jadi ya sewa.tak bisa dimiliki,agar tak bebas memiliki biar tak kumuh.lain diluar komplek IKN bebas semua memiliki.",Netral
3333,@PramukhtikoS Masalah IKN https://t.co/rJCWQl6LEm,Netral
3334,"@Uki23 Om kalo ikn berpotensi korupsi ga??? Kereta cepat,sebenarnya kalo mau usut masalah korupsi,di rezim sekarang lebih banyak korupsinya di banding zaman sby",Netral
3335,"@Miduk17 @KPK_RI Elu GUOBLOOK  terlalu norak bro. Masalah hukum kok digiring pk survei abal abal dari tukang survei pembenci Anies. Sekalian aja bikin survai IKN atau KA cepat, yg tahu soal itu 90% percaya korupsi... Tolol namanya",Netral
3336,"Mega proyek ibu kota negara (IKN), Kalimantan Timur,  yang selalu dibanggakan Presiden Jokowi, ternyata tak hanya rawan banjir, tapi juga berpotensi gempa bumi dahsyat.  Penulis Hara Nirankara  menerangkan masalah krusial IKN adalah patahan yang berpotensi timbulkan  gempa bumi. https://t.co/sbUS4RCtwa",Netral
3337,pembayaran ganti rugi pembebasan tanah untuk pembangunan IKN merupakan masalah yang kompleks dan memerlukan perhatian khusus. https://t.co/r17pUclnKJ,Netral
3338,@saifulmujani @SMRC... INI Lembaga SURVEY... siapa y? Terlalu banyak masalah lain .mana hasil surveynya? 1. KC 2. IKN 3. Pemilu.,Netral
3339,Ikn bekerja sama dengan LUG untuk masalah pencahayaan #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/hjT6PTQs7K,Netral
3340,@Tan_Mar3M IKN ga menjanjikan Profit apapun 🫢🫢  Pebisnis lebih paham soal investasi. Apalagi akan timbul banyak masalah,Netral
3341,@Relawananies Quistion: IKN dilanjutkan tidak? Answer  ...bicara masalah masa depan...bla bla bla mbulet ruwet....hasilnya sumur resapan.... https://t.co/ybEzzjozwB,Netral
3342,"@tempodotco Kok dia jd yg sibuk bgt ngurusin copras capres, kenapa begitu khawatir anies maju jadi capres, lebih khawatir lg kl sampe menang? Apa yg membuat dia tidak sesantai mantan2 presiden sebelumnya? Sebenarnya ada masalah apa? Takut IKN mangkrak? Atau takut apa nih?",Netral
3343,"@Migran_TV_7777 @jokowi Belum ada gaung Pak Jokowi soal Hutang 8000 T, soal Kememkeu dan Pajak, soal IKN, soal Pertamina. Dsb. Seharusnya ada Laporan Rapat Kabinet bulanan atau per 3 bulan. Resmi data dan fakta. Ini kok sepi2 saja. Padahal banyak sekali masalah Nasional...Ambyarrr",Netral
3344,Setidaknya ada dua hal yang diinginkan Jokowi Pasca Lengser :  1. Proyek Ibu Kota Negara (IKN) berlanjut.  2. Tidak ada masalah ataupun kasus hukum yang menjerat Jokowi ataupun keluarganya.  Kutipan dari catatan Bang @dennyindrayana,Netral
3345,"@ainunnajib Kalau layak, kenyataannya ia tetap terpilih jadi tukang cuci piring rejim ini. Masalah IKN, kereta cepat, dan minyak goreng belum terselesaikan sampai skrg  Belum lagi pelabuhan dan bandara Kertajati yg mubazir dibikin tapi tak terpakai",Netral
3346,IKN adalah kota masa depan.  Kota masa depan dengan penduduk baru menawarkan banyak sekali peluang dengan pindahnya ASN Muda ke Ikn akan punya banyak keuntungan dn terhindar dari masalah klasik yg ada di Jakarta. Bayern Munich Real Madrid Indonesia Mako Borma https://t.co/WdNhVfsUP8,Positif
3347,"@rahmaniarbaftim masalah: ikn, kreta cepat, dan beberpa uang yg belum diaudit...   buset, ternyata memang banyak masalah yg dia timbulkan..",Netral
3348,"@Catatan_ali7 Mosok ngga ngerti masalah sebenarnya...? Anggaran Dana utk infrastruktur daerah kan udah habis dialihkan untuk proyek pencitraan TOL, KC yg salah hitung dan IKN",Netral
3349,@IMCMushroom Smg selamat .proyek kereta cepat yg mungkin blm selesai di 2024smg tdk menjadi masalah kedepanya..jg ikn dll,Netral
3350,"@HelmiFelis_ Kalau anis secara TEGAS menyatakan, mau mengevaluasi ulang masalah IKN, KCIC, dan UU ciptaker, Yakin banyak yg dukung,  Klo memble ya sama aja 🤣",Netral
3351,"@AlMawardin7 Gak masalah buat dia, proyek IKN dpt deal porsi bancakan paling gede krn mau masuk rezim, pasti tetap ke joko dia",Netral
3352,"@danyharto @bachrum_achmadi Lah gw cm bilang dikang kibul, gw kan ud tau, makanya ga gw pilih.. Elo sih dongok, masih aja dipuja.. masalah segambreng jadinya.. Lo pilih lg nanti ganjar, itu KA cepat ga akan untung, IKN amburadul bikin bencana. Utang? Nambah. Semarang banjir? Ga lah, se jawa banjir   🤣🤣",Netral
3353,@mazzini_gsp Mending proyek2 begini yg dijalankan drpd IKN atau Food Estate. Masalah utama kita itu mayoritas jalur rantai pasok,Netral
